code,legacy,title,description,image_url,chef
3163,7,肉蟹煲,网红煲菜，海鲜的鲜味和层次分明的香料彼此融合，可按个人喜好加入年糕，既能当主食也能当菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/NAcXE5smTA.jpg,14
3164,7,西兰花炒口蘑,创意家常菜 ，西兰花特有的清香搭配蘑菇的鲜香，清爽又不失风味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/TeE23zJM4K.jpg,1741
3165,7,洋葱炒土豆丝,超级快手的家常菜，洋葱煸软释放特有的甜味，和土豆的粉糯完美融合。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/2ix53nzFiD.jpg,1178
3167,7,云南黑三剁,云南特色地道美味，大头菜的鲜甜、猪肉的香嫩、辣椒的呛辣，多味集合，是一道下饭又层次丰富的开胃菜肴。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/dn6fbHM5dR.jpg,14
3168,7,荔浦芋头炒牛肉,创意家常菜，芋头切丝煸炒软糯酥香，加上滑嫩的牛肉丝，入口浓郁，风味十足。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/PJ7wPrjWdY.jpg,2094
3169,7,木耳胡萝卜炒蛋,快手又营养的家常菜，木耳清爽胡萝卜香甜鸡蛋滑嫩，营养丰富又好吃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/nFPzKNmNrD.jpg,14
3170,7,土豆炖牛腩,很适合冬日进补的菜肴，土豆酥烂牛肉香嫩，浓郁香甜，汤汁拌饭可是一绝哦。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/76QPACAijG.jpg,1432
3171,7,重庆鸡公煲,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/MYk5JxmxED.jpg,101
3173,7,豆芽炒肉丝,超级适合家庭烹饪的快手下酒菜，豆芽脆爽猪肉细嫩，咸香有佳。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZACknHfzyE.jpg,1348
3174,7,香辣基围虾,一道香气四溢干锅菜，虾肉紧致入味，麻辣过瘾。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/pn8Y7TxaWX.jpg,139
3175,7,蒜蓉炒茼蒿,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CbRR3wA7n7.jpg,103
3176,7,素炒鱼豆腐,鱼豆腐吸饱浓郁的汤汁，弹嫩鲜香，配上各式蔬菜，营养丰富，简单又不失美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/nCQkSzr8TZ.jpg,1818
3178,7,什锦水果羹,任意搭配自己偏爱的水果进行炖煮，香甜可口，下午茶或者餐后甜品首选。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Eh3hEQGt3R.jpg,97
3179,7,芦笋百合炒香肠,赏心悦目的一道美味，芦笋鲜、百合脆、香肠润，全家适用。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/44WWJBGKWX.jpg,100
3180,7,丝瓜鸡蛋烩菌菇,清淡鲜美的一道快炒菜，鸡蛋香嫩、丝瓜清爽、菌菇鲜美，营养又好吃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/D5rkmjSGHw.jpg,1309
3181,7,腐乳生菜,色泽诱人、口感爽嫩、味道独特，是一道色香味俱全的特色传统名菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iJx4ErFQYe.jpg,96
3182,7,金沙虾球,虾身Q弹鲜嫩，外裹味美浓郁的咸蛋黄，造型诱人风味十足。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/rNQSi5d4yf.jpg,1523
3183,7,豆豉炒三丝,超级快手的炒三丝，土豆脆嫩、胡萝卜微微带甜、榨菜鲜香，配白饭绝佳。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/EMKy3ztmHs.jpg,1566
3184,7,口水鸡,经典川菜代表，鸡肉滑嫩，香辣入味，口感层层递进，嗜辣者首选。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/zhk7Nfamzb.jpg,1466
3185,7,豆角炖肉,炖煮好的肉香甜软糯，肥而不腻，配上酥嫩的四季豆，诱人开胃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/tsDAzCwzba.jpg,110
3186,7,蚝油萝卜,萝卜酥软入味，咸甜适度，风味十足。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/jjFKnwdQe3.jpg,14
3188,7,咖喱鱼蛋,港式街头小吃代表，口感弹牙，鲜嫩入味，海鲜味十足。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ys5jwdfGPY.jpg,2377
3191,7,黑芝麻椒香麻叶,怀旧小零嘴，小巧精致，酥脆咸香，一口一个好吃到停不下来。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/NZazNzedD8.jpg,2611
3192,7,芋头烧鸡腿,浓郁入味的“煲”菜系列，芋头酥软、鸡腿香嫩，配白饭极佳。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/t8kJxckfWw.jpg,1105
3193,7,番茄炒牛心菜,好吃又简单的快手菜，完整保留了牛心菜原来的脆嫩，结合番茄的酸和辣椒的辣，清爽又开胃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZhQX2KTA8M.jpg,14
3195,7,红烧鸡腿焖腐竹,鸡肉细嫩，腐竹吸饱浓郁鲜香的汤汁，软糯入味，马蹄脆爽，创意家常菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iCjmxTs26X.jpg,14
3196,7,青椒油豆腐,家常快手菜，油豆腐吸饱汤汁，鲜香软糯，略带点青椒的辣味，开胃下饭。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WTNmmMj62X.jpg,102
3197,7,豆花牛柳,香辣入味的牛里脊搭配滑嫩清爽的豆腐，满口咸香，鲜辣诱人。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/c5Z8zGDhTw.jpg,1748
3198,7,香菇素鲍鱼,香菇改花刀，型极似鲍鱼，先煎后煨，入口香嫩汁水浓稠,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/TKs7cNskpw.jpg,110
3199,7,丝瓜炒老油条,软嫩清爽的丝瓜搭配香脆的油条，点缀葱花，鲜香入味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KNTrTYWbWr.jpg,1189
3200,7,鱼香炒蛋,“素食版鱼香肉丝”，酸甜开胃，鸡蛋香嫩蔬菜丝入味，创意下饭菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/h5khXhsD43.jpg,14
3201,7,番茄烧茄子,番茄煸炒至出汁，茄子炖煮软嫩，入口酸甜开胃，鲜香适度。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/HtK2JBBGf4.jpg,2132
3202,7,芸豆牛肉丝,三色炒丝，芸豆清香、牛肉鲜嫩、美人椒微微带辣，一道色香味俱全的快手炒菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/h7E2H5DMZe.jpg,14
3203,7,黑椒杏鲍菇炒鸡片,鸡肉滑嫩，杏鲍菇软糯，咸鲜浓郁，满满黑胡椒香味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/mrawTmTrHJ.jpg,14
3204,7,鲍汁凤爪,经典粤式菜肴，凤爪酥嫩软糯，鲍汁浓郁，用嘴轻轻一抿骨肉分离。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/4wQijXmX2W.jpg,1358
3205,7,花甲粉丝煲,将所有食材依次铺入锅内，一锅焖煮，香辣咸鲜，香气四溢。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/QAejRFbjY3.jpg,1309
3206,7,溜炒腰花,腰花滑嫩入味，搭配清爽脆嫩的辣椒块，风味无穷，下饭神器。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/4xmZZBAArS.jpg,14
3207,7,蒜泥白肉,川菜经典，入口时酱油、辣椒油和大蒜的香味直扑而来，五花肉片肥而不腻，浓郁弹嫩。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WxHii3ir8Q.jpg,1605
3208,7,回锅冬瓜,类似回锅肉的做法，将肥嫩的肉片改为软糯的冬瓜，香辣中微微带着一丝丝的甜味，下饭浓郁。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8dm3pbNdei.jpg,96
3209,7,捞汁小海鲜,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/TZz282PszH.jpg,1105
3210,7,麻辣鲷鱼柳,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JDAZC265GD.jpg,1741
3211,7,咖喱煨豆腐,豆腐滑嫩，咖喱浓郁顺滑，均匀的包裹住每一颗食材，拌饭极佳。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/7JiccSdCQT.jpg,1102
3212,7,青椒炒猪耳,红绿夹杂，颜色鲜艳，猪耳脆嫩彩椒清爽，很下饭的开胃菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Zhp6rCAiZb.jpg,1802
3213,7,剁椒蒸芋头,经典湘菜代表菜，芋头粉糯，剁椒热油炒香，淋入盘中一起蒸熟，香辣入味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WBZY5N835i.jpg,1841
3214,7,酥肉,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8HaKZ3rGXT.jpg,1517
3217,7,五花肉炒蟹味菇,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/zyYHxrP5DW.jpg,14
3218,7,蒜蓉香煎口蘑,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/h6h5BzTzyB.jpg,14
3219,7,家常酸辣魔芋,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ERWwNeXnNB.jpg,14
3221,7,咸蛋黄茄子,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/YeGSHid6BN.jpg,2611
3222,7,青菜炒蘑菇,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/pA4fSZmZhm.jpg,14
3223,7,芹菜炒土豆丝,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/H832DQsm84.jpg,1605
3224,7,萝卜干炒鸭肠,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iZJmHbiiDx.jpg,14
3225,7,炸香椿,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bSTAiGtQrJ.jpg,14
3226,7,可乐陈皮凤爪,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/xbPXwGiFCp.jpg,1190
3227,7,椒麻鸡,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/X5d6wDPabW.jpg,14
3228,7,油条菠萝虾,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/s5izQhy2t5.jpg,1803
3229,7,醋炒红薯丝,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/t5DCRyWCFn.jpg,1452
3230,7,响油白菜,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ewxZRhQA7j.jpg,14
3231,7,韩式炒年糕,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/dcAMCQ88m2.jpg,108
3232,7,擂椒皮蛋,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/d8jdBDrxhz.jpg,14
3233,7,香糟带鱼,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/hGsTKFSpGH.jpg,14
3235,7,菠菜木耳炒鸡蛋,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bwjA6j2ZPT.jpg,99
3236,7,鲜虾酿豆腐,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/H5E6J36JQC.jpg,1596
3237,7,枸杞叶煮猪肝,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/yThpNDJjMj.jpg,107
3238,7,糖醋脆皮豆腐,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/BNpF6hskis.jpg,14
3239,7,台州炒粉干,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JDTfZbyas4.jpg,1547
3240,7,炒合菜,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/MTjSnDZ36s.jpg,1189
3241,7,农家一碗香,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/zFJGBQND5H.jpg,14
3244,7,日式金针菇肥牛,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Pe7Qj3yDaX.jpg,14
3245,7,干煸肥肠,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/A33C8FrPQ8.jpg,110
3246,7,韭菜豆芽炒榨菜,低成本的一道快手菜，看似朴素吃起来鲜香有佳。,https://static.ak2.co/recipes/Bc3baaDm3W.jpg,14
3262,7,酱油河虾,,https://static.ak2.co/recipes/6HEKrahJxm.jpg,2894
3294,7,麻辣宽粉,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WkGRfJYw5f.jpg,1775
3296,7,减脂什锦蒸菜,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/C6785YNMDb.jpg,1102
3297,7,咸蛋黄肉末蒸香芋,创意搭配，咸香开胃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ikkDPPCWJj.jpg,14
3298,7,火山土豆泥,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/YbHZjMSnBG.jpg,14
3299,7,玉米面蔬菜团子,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/23BaBa7W2p.jpg,2024
3300,7,青椒炒荷包蛋,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/AkNwaYQhyY.jpg,1274
3301,7,生焖鱼头煲,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/TJYwDskfF7.jpg,2377
3302,7,辣椒炒鸡丁,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/FDpSSPESM6.jpg,1178
3304,7,茄汁菜包卷,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZEKXxCJEXn.jpg,14
3306,7,手抓饼三明治,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/B33pS5eB5i.jpg,1114
3307,7,狼牙土豆,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bzczdCGic5.jpg,1452
3308,7,意式蔬菜汤意面,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/cBCW7iYkkT.jpg,14
3310,7,香辣豆皮,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/xAhxQnWrw3.jpg,974
3311,7,胡萝卜蒜苗炒豆干,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/GmE522SeDM.jpg,1757
3312,7,云南小锅米线,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/3Ga5EtcyeD.jpg,1841
3313,7,奶香泡菜炒乌冬,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/PNYdRDX7Wd.jpg,1322
3314,7,孜然炒肉,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WftBm3Tpjt.jpg,14
3315,7,蔬菜炒饼,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/FBFy5TGTpF.jpg,14
3316,7,大葱猪肉炒虾仁,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JC5NTckkyj.jpg,110
3317,7,蒜香焖翅根,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/MeHJQwSXTm.jpg,14
3318,7,陕西油泼面,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/MMjz62JBGA.jpg,139
3321,7,重庆酸辣粉,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/6ja4E2iPKR.jpg,139
3322,7,麻辣掌中宝,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/5EFpkKG4xQ.jpg,974
3323,7,油泼鲜笋,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CyTsJyj6sp.jpg,1803
3325,7,蒸臭豆腐,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8E6aiRxFEA.jpg,1332
3326,7,宁波㸆菜年糕,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/zrN5FstJAs.jpg,1105
3327,7,客家猪肉蒸米粉,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/TChCrXCDdc.jpg,1102
3328,7,豆腐黄焖鱼,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8YJkwzxM3F.jpg,95
3330,7,老奶洋芋,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/d3G3rathTY.jpg,2303
3331,7,葱油蛏子,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/AdsSptxCPy.jpg,110
3332,7,韩式豆浆冷面,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/adsQJBjM2s.jpg,1105
3333,7,川北凉粉,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/mRGG3wkdB5.jpg,1358
3335,7,茭白爆炒猪肝,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/shxcQ6eWXh.jpg,139
3336,7,香煎藕海,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KM64cCjxkB.jpg,1178
3337,7,老北京宫廷奶酪,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ybNy3QRG2G.jpg,14
3338,7,虾皮炒白菜,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iiQPZmJyNp.jpg,1853
3339,7,蒜子炒米苋,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/W5AAAGC6K7.jpg,1309
3340,7,番茄虾仁烩豆腐,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/pcYAQtXfD2.jpg,1179
3341,7,虾仁溜黄菜,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/XJh78kSe3w.jpg,1596
3342,7,糟三样,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/MisjDj2KS8.jpg,1775
3346,7,雪耳冷拌菠菜,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WsCex8Ja87.jpg,14
3348,7,油泼蒜香茄子,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/t3fMkGzj6D.jpg,1309
3350,7,慢煎三文鱼配千岛色拉酱,,https://static.ak2.co/recipes/82SjA5nSYe.jpg,502
3351,7,法式咸味薄饼,,https://static.ak2.co/recipes/CiYttwz2Df.jpg,502
402,8,乌金碧玉烧卖,薄薄的乌金烧麦皮包裹着半露的碧玉烧麦芯，形若杯，味鲜美，爽润不腻。,https://static.ak2.co/xc_data/Recipe/dc56d760a162967c97cd7a4ecc7d589b.jpg,1864
408,8,热火腿芝士三明治,浓郁的cheese遇到热情的面包，融化了，满满都是爱。,https://static.ak2.co/xc_data/Recipe/e77d392a4f83f62e005dfab5bb4bbfdb.jpg,15
441,8,海地白面包,口感松软、微甜，制作简单。配以牛奶、豆浆适合早餐食用。,https://static.ak2.co/xc_data/Recipe/84892858d6cd08e630582c672ccebba9.jpg,1847
470,8,番茄莎莎配香烤面包,"从缤纷的色泽到开胃的口感,不得不说番茄莎莎配香烤面包是节日主题开胃菜的绝佳之选。",https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/eP4G2DYABD.jpg,10
578,8,日式炒面,热油爆香五花肉还有脆嫩的卷心菜和香菇片，和香甜酱汁一起炒面再加上鲣鱼碎和海苔，最后一点红姜就最赞了！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/36ynhR7Rhk.jpg,10
594,8,菌菇烘蛋饼,真是没想到味道好极了，浓浓的蘑菇香味真是让人十二万分的满足。,https://static.ak2.co/xc_data/Recipe/098be05fd6b6d772270dd9ff11a91de1.jpg,10
720,8,鸡蛋吐司披萨,烤的香香的面包，加上蛋、肉肠，再配点水果、虾仁蔬菜色拉，绝对是营养满分的能量早餐哦！,https://static.ak2.co/xc_data/Recipe/6ec64f1a7e2ef3b93c11840ee9061412.jpg,15
837,8,法式煎饼,简单方便的早餐和餐后小点,https://static.ak2.co/recipes/kGrYmts66W.jpg,502
929,8,史多伦,虽然看起来表面干干巴巴的，但最夺人眼球的还是史多伦的切片。每一片都是不同的造型，每一片都夹杂着朗姆酒味的果干与脆脆的核桃片。很香醇，各种味道浓郁，口感软润，仅闻起来就很诱惑了。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/s4twGEsA2S.jpg,1847
1010,8,蜜汁鸡排配嫩叶沙拉,在反复煎烤后，娇嫩的鸡排很好地将汁液散发，渐渐呈现出金黄色，达到外酥里嫩的质感。再配以清新爽口的沙拉，解除油腻之余是不是也为自己这一小块的饕餮增加了些健康的颜色呢？最后，再来点烤过的樱桃番茄，有味之余更要有色当道。,https://static.ak2.co/xc_data/Recipe/b33ba9e7bc01f2057c11a5b2da85fbd7.jpg,10
1015,8,香草太妃蛋糕,太妃本义是柔软、有韧性的意思。由太妃糖延伸而来的太妃蛋糕，去除了太妃糖外表的硬壳，给人一种更加软软香浓的味觉体验。在略显湿冷的阴雨天，一枚太妃蛋糕似乎总让心情顿时大好。和朋友们来个小聚会，把香草太妃蛋糕的温暖传递给大家吧！,https://static.ak2.co/xc_data/Recipe/7aeba1485407d5acb9a595955631d1b5.jpg,1844
1078,8,养生南瓜饼,南瓜作为一种健康食材深受大家喜爱，甜糯可口，颜色也很讨喜，做成南瓜饼，更是将他的优点发挥得淋漓尽致。,https://static.ak2.co/xc_data/Recipe/567f5c9b5b9ca30dcf9b56fcb75df98c.jpg,974
1080,8,法式小面包,选用天然酵母制作的法式小面包，无论从口感还是味道，都满满地带有法国风土的气息。,https://static.ak2.co/xc_data/Recipe/5876a2d229392646eb513cac60923cda.jpg,1848
1085,8,西瓜吐司,炎热的夏天西瓜是很受欢迎的清凉解暑佳品，今天用波兰酵种法做了个西瓜吐司，切好的吐司摆盘后还有那么几分神似，西瓜的模样，面包的口感，美美的讨人喜欢，让人食欲大增。,https://static.ak2.co/xc_data/Recipe/249335d9d2443efb864a8f9e6eab6bb6.jpg,1854
